Date,Buy Stock,Sell Stock,Buy Price,Sell Price,Buy Quantity,Sell Quantity,Profit
2014-03-23,HCLT IB Equity,SBIN IB Equity,353.88,165.35,1.0,2.132020811162351,-1.3503588743052752
2014-04-27,SUNP IB Equity,NEST IB Equity,621.55,4736.1,7.61982141420642,1.0,0
2014-05-04,NEST IB Equity,SUNP IB Equity,4715.3,635.2,1.0,7.61982141420642,124.81056230391852
2014-06-01,NEST IB Equity,APNT IB Equity,4722.75,524.5,0.1110581758509343,1.0,0
2014-06-08,APNT IB Equity,NEST IB Equity,509.9,4812.95,1.0,0.1110581758509343,24.617447461754274
2014-06-08,HUVR IB Equity,TTMT IB Equity,601.05,416.63,0.6931702853339988,1.0,0
2014-06-15,TTMT IB Equity,HUVR IB Equity,443.64,632.05,1.0,0.6931702853339988,-5.521721154646027
2014-06-22,TCS IB Equity,TTMT IB Equity,1134.28,426.33,0.37585957611877135,1.0,0
2014-06-29,TTMT IB Equity,TCS IB Equity,430.93,1132.38,1.0,0.37585957611877135,-5.314133194625637
2014-06-29,INFO IB Equity,ICICIBC IB Equity,403.88,256.95,0.6362038229176983,1.0,0
2014-07-06,ICICIBC IB Equity,INFO IB Equity,257.9,405.81,1.0,0.6362038229176983,0.2778733782311733
2014-07-06,HCLT IB Equity,JSTL IB Equity,374.14,123.77,0.33081199550970225,1.0,0
2014-07-13,JSTL IB Equity,HCLT IB Equity,123.29,377.0,1.0,0.33081199550970225,1.4261223071577427
2014-07-13,TTMT IB Equity,IIB IB Equity,473.67,556.25,1.1743407857791288,1.0,0
2014-07-20,IIB IB Equity,TTMT IB Equity,536.55,451.41,1.0,1.1743407857791288,-6.44082589144335
2014-07-27,ITC IB Equity,TTAN IB Equity,232.7,330.9,1.4220025784271595,1.0,0
2014-08-03,TTAN IB Equity,ITC IB Equity,334.7,237.8,1.0,1.4220025784271595,3.452213149978534
2014-08-03,BHARTI IB Equity,MSIL IB Equity,319.36,2504.4,7.841933867735471,1.0,0
2014-08-10,MSIL IB Equity,BHARTI IB Equity,2649.1,339.64,1.0,7.841933867735471,14.334418837675315
2014-08-10,KMB IB Equity,TATA IB Equity,468.58,51.69,0.1103120064876862,1.0,0
2014-08-17,TATA IB Equity,KMB IB Equity,50.18,475.55,1.0,0.1103120064876862,2.278874685219174
2014-08-24,TTMT IB Equity,BAF IB Equity,498.55,227.19,0.4557015344499047,1.0,0
2014-08-31,BAF IB Equity,TTMT IB Equity,240.66,502.91,1.0,0.4557015344499047,-11.483141309798409
2014-10-26,HDFCB IB Equity,TTAN IB Equity,447.4,382.6,0.8551631649530622,1.0,0
2014-11-02,TTAN IB Equity,HDFCB IB Equity,400.2,448.58,1.0,0.8551631649530622,-16.590907465355347
2014-11-23,RELIANCE IB Equity,NEST IB Equity,443.72,6264.4,14.117912196880914,1.0,0
2014-11-30,NEST IB Equity,RELIANCE IB Equity,6297.05,444.29,1.0,14.117912196880914,-24.60279004777852
2014-11-30,APNT IB Equity,TTMT IB Equity,689.75,521.01,0.755360637912287,1.0,0
2014-12-07,TTMT IB Equity,APNT IB Equity,530.46,796.75,1.0,0.755360637912287,71.37358825661467
2014-12-07,WPRO IB Equity,NTPC IB Equity,222.23,116.67,0.524996625118121,1.0,0
2014-12-14,NTPC IB Equity,WPRO IB Equity,116.67,213.32,1.0,0.524996625118121,-4.677719929802456
2015-01-04,UTCEM IB Equity,ITC IB Equity,2643.15,246.6,0.09329776970660007,1.0,0
2015-01-11,ITC IB Equity,UTCEM IB Equity,246.53,2750.5,1.0,0.09329776970660007,10.085515578003502
2015-01-11,NTPC IB Equity,HDFCB IB Equity,120.42,478.33,3.9721807008802523,1.0,0
2015-01-18,HDFCB IB Equity,NTPC IB Equity,484.05,117.0,1.0,3.9721807008802523,-19.304857997010497
2015-01-18,HUVR IB Equity,SBIN IB Equity,896.65,307.05,0.3424413093180171,1.0,0
2015-01-25,SBIN IB Equity,HUVR IB Equity,313.1,892.8,1.0,0.3424413093180171,-7.368399040874385
2015-02-08,RELIANCE IB Equity,SBIN IB Equity,409.68,307.8,0.7513181019332161,1.0,0
2015-02-15,SBIN IB Equity,RELIANCE IB Equity,279.75,404.89,1.0,0.7513181019332161,24.45118629173989
